5314620053841065|07|2027|200
5314620055011048|07|2027|350
5314620055253772|07|2027|112
5314620054724534|07|2027|352
5314620056561488|07|2027|058
5314620053755067|07|2027|438
5314620055868488|07|2027|850
5314620058716163|07|2027|401
5314620056711265|07|2027|084
5314620052144271|07|2027|013
5314620052037830|07|2027|183
5314620057586161|07|2027|530
5314620054872572|07|2027|270
5314620050685580|07|2027|816
5314620058040572|07|2027|366
5314620057086360|07|2027|052
5314620052152621|07|2027|231
5314620054453332|07|2027|245
5314620056286383|07|2027|761
5314620058655312|07|2027|460
5314620057352663|07|2027|831
5314620055260280|07|2027|826
5314620051465156|07|2027|242
5314620056386035|07|2027|135
5314620056775864|07|2027|012
5314620053102724|07|2027|813
5314620052212243|07|2027|448
5314620057037835|07|2027|670
5314620058566576|07|2027|230
5314620053744608|07|2027|027
5314620057587185|07|2027|785
5314620052160871|07|2027|146
5314620057100237|07|2027|021
5314620057785086|07|2027|628
5314620054274365|07|2027|025
5314620055500263|07|2027|100
5314620054215475|07|2027|333
5314620050753701|07|2027|365
5314620053247362|07|2027|553
5314620056311827|07|2027|626
5314620056326171|07|2027|267
5314620052071573|07|2027|451
5314620053247255|07|2027|608
5314620056260735|07|2027|313
5314620051553456|07|2027|386
5314620054317412|07|2027|318
5314620054634774|07|2027|060
5314620058466017|07|2027|325
5314620057224714|07|2027|072
5314620058611166|07|2027|868
5314620054464313|07|2027|144
5314620057467727|07|2027|370
5314620053458357|07|2027|043
5314620058720728|07|2027|304
5314620057115136|07|2027|680
5314620052474488|07|2027|043
5314620052881716|07|2027|681
5314620053816182|07|2027|200
5314620055150630|07|2027|681
5314620054713552|07|2027|681
5314620051420680|07|2027|744
5314620058314100|07|2027|272
5314620055510288|07|2027|105
5314620052434078|07|2027|007
5314620052215832|07|2027|576
5314620056848158|07|2027|048
5314620055858422|07|2027|402
5314620057650843|07|2027|247
5314620054050450|07|2027|456
5314620052705873|07|2027|647
5314620053470360|07|2027|157
5314620053256223|07|2027|888
5314620055132604|07|2027|050
5314620055454438|07|2027|648
5314620055860311|07|2027|141
5314620058528352|07|2027|437
5314620057775376|07|2027|546
5314620052574865|07|2027|815
5314620056516854|07|2027|665
5314620056687382|07|2027|736
5314620058653275|07|2027|753
5314620057334687|07|2027|705
5314620051275183|07|2027|537
5314620052861346|07|2027|757
5314620051083363|07|2027|754
5314620053670126|07|2027|484
5314620053785726|07|2027|840
5314620055337070|07|2027|335
5314620058255352|07|2027|703
5314620054378307|07|2027|186
5314620050383160|07|2027|688
5314620053527201|07|2027|570
5314620053640483|07|2027|710
5314620052128654|07|2027|336
5314620052621773|07|2027|627
5314620053346511|07|2027|272
5314620057515616|07|2027|356
5314620054436451|07|2027|358
5314620051754575|07|2027|058
5314620053877440|07|2027|100
5314620052147423|07|2027|003
5314620052465486|07|2027|302
5314620057264744|07|2027|677
5314620057262037|07|2027|160
5314620052488306|07|2027|006
5314620052121626|07|2027|432
5314620052836041|07|2027|747
5314620050172217|07|2027|183
5314620051133606|07|2027|624
5314620058524377|07|2027|035
5314620053422007|07|2027|608
5314620054882456|07|2027|023
5314620054518274|07|2027|105
5314620051605736|07|2027|776
5314620056048411|07|2027|470
5314620052774812|07|2027|242
5314620051366024|07|2027|410
5314620051284854|07|2027|811
5314620052125585|07|2027|742
5314620050028443|07|2027|672
5314620050526560|07|2027|824
5314620051186588|07|2027|686
5314620050100754|07|2027|877
5314620051836588|07|2027|857
5314620058444675|07|2027|876
5314620058306767|07|2027|100
5314620055333715|07|2027|627
5314620054456327|07|2027|031
5314620054658088|07|2027|145
5314620056347433|07|2027|880
5314620053338112|07|2027|371
5314620057568508|07|2027|588
5314620051372048|07|2027|815
5314620057620374|07|2027|713
5314620050405088|07|2027|482
5314620057656345|07|2027|464
5314620053733833|07|2027|661
5314620056238004|07|2027|417
5314620057555257|07|2027|883
5314620058112348|07|2027|302
5314620051046204|07|2027|386
5314620055663277|07|2027|578
5314620050442073|07|2027|286
5314620052810467|07|2027|078
5314620052026072|07|2027|865
5314620054520437|07|2027|780
5314620054587204|07|2027|606
5314620054332627|07|2027|857
5314620056334241|07|2027|067
5314620055277227|07|2027|283
5314620057526456|07|2027|184
5314620056088110|07|2027|473
5314620058830832|07|2027|672
5314620054531806|07|2027|844
5314620056121341|07|2027|602
5314620053152042|07|2027|016
5314620050677082|07|2027|211
5314620055548536|07|2027|058
5314620057647427|07|2027|140
5314620053601071|07|2027|062
5314620056648350|07|2027|507
5314620056835627|07|2027|322
5314620053523077|07|2027|066
5314620052617243|07|2027|312
5314620050364400|07|2027|334
5314620050654404|07|2027|474
5314620053354077|07|2027|421
5314620056337384|07|2027|177
5314620058553152|07|2027|026
5314620055827278|07|2027|640
5314620053641028|07|2027|746
5314620058813341|07|2027|835
5314620056287621|07|2027|573
5314620057663580|07|2027|581
5314620051660228|07|2027|760
5314620058056701|07|2027|425
5314620055264878|07|2027|685
5314620057774288|07|2027|480
5314620050306260|07|2027|120
5314620052317463|07|2027|013
5314620054636712|07|2027|881
5314620052278707|07|2027|744
5314620052600884|07|2027|725
5314620057785680|07|2027|616
5314620058081048|07|2027|818
5314620058673414|07|2027|348
5314620054800888|07|2027|513
5314620056611408|07|2027|654
5314620052338113|07|2027|718
5314620051405632|07|2027|364
5314620056613834|07|2027|202
5314620053878224|07|2027|163
5314620052128548|07|2027|808
5314620055255066|07|2027|184
5314620057133253|07|2027|634
5314620058200465|07|2027|482
5314620051516255|07|2027|683
5314620058456257|07|2027|114
5314620054781120|07|2027|172
5314620053815010|07|2027|212
5314620057672177|07|2027|471
5314620058172268|07|2027|373
5314620053287061|07|2027|251
5314620057284718|07|2027|163
5314620053061813|07|2027|622
5314620057412186|07|2027|382
5314620055250372|07|2027|431
5314620050105043|07|2027|312
5314620050360317|07|2027|886
5314620051278245|07|2027|154
5314620058141446|07|2027|133
5314620056843282|07|2027|833
5314620051811474|07|2027|608
5314620057648185|07|2027|663
5314620053374273|07|2027|000
5314620058150058|07|2027|628
5314620056216117|07|2027|245
5314620058101788|07|2027|566
5314620054422568|07|2027|687
5314620054222224|07|2027|081
5314620054750554|07|2027|510
5314620057821410|07|2027|783
5314620058834131|07|2027|035
5314620053268426|07|2027|368
5314620052454365|07|2027|121
5314620058626651|07|2027|663
5314620050481105|07|2027|670
5314620050103683|07|2027|766
5314620054520361|07|2027|061
5314620056462604|07|2027|775
5314620053837154|07|2027|720
5314620057337268|07|2027|820
5314620056001600|07|2027|238
5314620057202165|07|2027|822
5314620052418501|07|2027|057
5314620051584725|07|2027|711
5314620055872886|07|2027|380
5314620050103071|07|2027|706
5314620055780386|07|2027|750
5314620054442483|07|2027|807
5314620056017176|07|2027|281
5314620057551744|07|2027|454
5314620054516146|07|2027|542
5314620057766706|07|2027|630
5314620056787828|07|2027|582
5314620058578316|07|2027|586
5314620053763608|07|2027|413
5314620053117110|07|2027|643
5314620055177807|07|2027|353
5314620052343600|07|2027|325
5314620053151580|07|2027|075
5314620058471173|07|2027|123
5314620057783370|07|2027|206
5314620050012371|07|2027|526
5314620054072736|07|2027|470
5314620050106587|07|2027|121
5314620057044013|07|2027|745
5314620053756123|07|2027|284
5314620054664854|07|2027|854
5314620058521241|07|2027|500
5314620055820364|07|2027|367
5314620051683501|07|2027|725
5314620055872720|07|2027|765
5314620055171586|07|2027|063
5314620051886658|07|2027|814
5314620055418763|07|2027|051
5314620057356144|07|2027|634
5314620051826464|07|2027|041
5314620058068615|07|2027|634
5314620055371723|07|2027|086
5314620050730428|07|2027|210
5314620053538216|07|2027|080
5314620058388518|07|2027|844
5314620054605055|07|2027|285
5314620051387632|07|2027|582
5314620057121100|07|2027|277
5314620053202771|07|2027|025
5314620052446460|07|2027|735
5314620051727217|07|2027|833
5314620056127231|07|2027|541
5314620054628628|07|2027|052
5314620050146088|07|2027|251
5314620056605103|07|2027|202
5314620051251705|07|2027|284
5314620058115234|07|2027|852
5314620056087286|07|2027|335
5314620051723208|07|2027|701
5314620058418745|07|2027|678
5314620050127435|07|2027|280
5314620055718832|07|2027|811
5314620055625680|07|2027|030
5314620053083767|07|2027|280
5314620055011436|07|2027|065
5314620050667588|07|2027|781
5314620054783787|07|2027|758
5314620053036716|07|2027|173
5314620053321183|07|2027|500
5314620058887774|07|2027|262
5314620054187351|07|2027|317
5314620056561025|07|2027|851
5314620057745445|07|2027|477
5314620051111248|07|2027|583
5314620050587422|07|2027|661
5314620052412637|07|2027|600
5314620050474688|07|2027|804
5314620050847305|07|2027|701
5314620054762617|07|2027|236
5314620051686546|07|2027|411
5314620052440570|07|2027|051
5314620052816738|07|2027|635
5314620050026520|07|2027|841
5314620054227611|07|2027|310
5314620051370661|07|2027|236
5314620053186404|07|2027|622
5314620050436364|07|2027|185
5314620052057325|07|2027|878
5314620052024317|07|2027|514
5314620056384857|07|2027|346
5314620054788877|07|2027|331
5314620050038335|07|2027|777
5314620054316471|07|2027|543
5314620055404748|07|2027|664
5314620054013862|07|2027|715
5314620055852417|07|2027|158
5314620054373878|07|2027|654
5314620053704370|07|2027|654
5314620050444756|07|2027|305
5314620056011856|07|2027|044
5314620053023250|07|2027|672
5314620055744036|07|2027|802
5314620055048768|07|2027|206
5314620052435323|07|2027|767
5314620053207341|07|2027|540
5314620051227507|07|2027|127
5314620055201045|07|2027|562
5314620054207332|07|2027|178
5314620055516707|07|2027|600
5314620053161506|07|2027|821
5314620056308542|07|2027|384
5314620050558118|07|2027|648
5314620056352821|07|2027|081
5314620050044432|07|2027|002
5314620058608733|07|2027|163
5314620056561025|07|2027|311
5314620052431561|07|2027|066
5314620055783075|07|2027|456
5314620058018701|07|2027|832
5314620053508854|07|2027|011
5314620050137442|07|2027|248
5314620058668331|07|2027|738
5314620058537510|07|2027|818
5314620051581572|07|2027|476
5314620050233480|07|2027|588
5314620050364038|07|2027|531
5314620053783143|07|2027|162
5314620058756300|07|2027|416
5314620057560281|07|2027|113
5314620056606333|07|2027|470
5314620056424000|07|2027|456
5314620058320545|07|2027|444
5314620052720443|07|2027|884
5314620056082840|07|2027|011
5314620051128671|07|2027|332
5314620055158831|07|2027|567
5314620051778160|07|2027|015
5314620057775301|07|2027|002
5314620057750080|07|2027|385
5314620055021773|07|2027|871
5314620056330512|07|2027|558
5314620053005463|07|2027|446
5314620058283388|07|2027|732
5314620057551173|07|2027|143
5314620058401071|07|2027|824
5314620056381127|07|2027|866
5314620053684812|07|2027|170
5314620057472040|07|2027|533
5314620050536718|07|2027|727
5314620052276362|07|2027|570
5314620053500877|07|2027|584
5314620052027682|07|2027|751
5314620055140185|07|2027|616
5314620057604634|07|2027|753
5314620053554437|07|2027|703
5314620058167284|07|2027|171
5314620056243616|07|2027|165
5314620052213134|07|2027|583
5314620055024801|07|2027|335
5314620058011250|07|2027|366
5314620050266605|07|2027|257
5314620057154101|07|2027|227
5314620058365227|07|2027|571
5314620054232306|07|2027|286
5314620050124028|07|2027|717
5314620052256547|07|2027|171
5314620053143413|07|2027|245
5314620055815521|07|2027|642
5314620054800227|07|2027|641
5314620056540763|07|2027|778
5314620055734441|07|2027|053
5314620050775662|07|2027|553
5314620057050366|07|2027|461
5314620058164042|07|2027|208
5314620050156467|07|2027|120
5314620051630551|07|2027|166
5314620052255812|07|2027|406
5314620054820068|07|2027|870
5314620051162100|07|2027|566
5314620055315340|07|2027|871
5314620051781610|07|2027|771
5314620050435747|07|2027|745
5314620056560878|07|2027|120
5314620057387818|07|2027|458
5314620052616641|07|2027|227
5314620055274315|07|2027|558
5314620056004380|07|2027|838
5314620051056724|07|2027|178
5314620053278227|07|2027|436
5314620051011331|07|2027|417
5314620055764786|07|2027|258
5314620054354712|07|2027|533
5314620056164622|07|2027|727
5314620058674313|07|2027|046
5314620050525612|07|2027|707
5314620057172731|07|2027|030
5314620053432873|07|2027|348
5314620056501781|07|2027|068
5314620052506404|07|2027|554
5314620052028805|07|2027|264
5314620052021222|07|2027|430
5314620053063041|07|2027|324
5314620051706765|07|2027|741
5314620058705810|07|2027|672
5314620055141878|07|2027|565
5314620057604022|07|2027|714
5314620052275232|07|2027|844
5314620058664231|07|2027|088
5314620058015053|07|2027|804
5314620052626186|07|2027|047
5314620054305003|07|2027|384
5314620050402150|07|2027|025
5314620052858714|07|2027|787
5314620056888162|07|2027|511
5314620054260604|07|2027|400
5314620052317687|07|2027|853
5314620053885310|07|2027|307
5314620056210474|07|2027|637
5314620055874023|07|2027|083
5314620050131460|07|2027|401
5314620052135337|07|2027|136
5314620052331076|07|2027|820
5314620056646875|07|2027|361
5314620057115144|07|2027|148
5314620054516476|07|2027|100
5314620052552200|07|2027|648
5314620055145234|07|2027|051
5314620058885430|07|2027|807
5314620055078617|07|2027|201
5314620052747248|07|2027|854
5314620051721301|07|2027|074
5314620052043457|07|2027|861
5314620053338377|07|2027|275
5314620058500542|07|2027|867
5314620051061005|07|2027|241
5314620054083022|07|2027|107
5314620054274324|07|2027|425
5314620058262333|07|2027|564
5314620056001485|07|2027|822
5314620050681274|07|2027|176
5314620054884361|07|2027|574
5314620058056446|07|2027|074
5314620057738267|07|2027|078
5314620057654431|07|2027|550
5314620056351203|07|2027|678
5314620052704777|07|2027|306
5314620058288882|07|2027|006
5314620056847077|07|2027|058
5314620052220410|07|2027|825
5314620056368850|07|2027|416
5314620051212343|07|2027|861
5314620055170513|07|2027|628
5314620056861011|07|2027|082
5314620055785153|07|2027|151
5314620050650808|07|2027|426
5314620054275883|07|2027|411
5314620052171522|07|2027|340
5314620052147654|07|2027|217
5314620055683606|07|2027|042
5314620050131411|07|2027|225
5314620058311114|07|2027|128
5314620057073723|07|2027|146
5314620056027308|07|2027|153
5314620055807452|07|2027|187
5314620053883885|07|2027|708
5314620051581705|07|2027|075
5314620055872753|07|2027|766
5314620054544338|07|2027|660
5314620050132252|07|2027|555
5314620055836683|07|2027|488
5314620058327847|07|2027|437
5314620051025406|07|2027|218
5314620057048352|07|2027|024
5314620056455244|07|2027|101
5314620056716645|07|2027|423
5314620058272050|07|2027|836
5314620056278620|07|2027|436
5314620054288878|07|2027|422
5314620057868312|07|2027|250
5314620057875481|07|2027|806
5314620050036768|07|2027|418
5314620055545367|07|2027|074
5314620050070650|07|2027|685
5314620050360846|07|2027|617
5314620056728822|07|2027|176
5314620056811826|07|2027|766
5314620058355582|07|2027|878
5314620055455658|07|2027|654
5314620050277230|07|2027|200
5314620050877021|07|2027|713
5314620056113728|07|2027|800
5314620051201577|07|2027|445
5314620054016477|07|2027|515
5314620052251563|07|2027|505
5314620057225042|07|2027|300
5314620051511504|07|2027|003
5314620055324060|07|2027|580
5314620053238700|07|2027|343
5314620058011615|07|2027|478
5314620053556440|07|2027|705
5314620058515854|07|2027|814
5314620051156458|07|2027|563
5314620050813000|07|2027|145
5314620053255860|07|2027|851
5314620058157202|07|2027|781
5314620056154185|07|2027|001
5314620052770281|07|2027|302
5314620054162412|07|2027|014
5314620055616804|07|2027|384
5314620056282374|07|2027|330
5314620056088243|07|2027|400
5314620053353111|07|2027|721
5314620050440234|07|2027|648
5314620057832037|07|2027|376
5314620053237645|07|2027|236
5314620054825851|07|2027|848
5314620054335638|07|2027|014
5314620056312205|07|2027|743
5314620053814542|07|2027|583
5314620052305021|07|2027|008
5314620053581612|07|2027|600
5314620054507582|07|2027|843
5314620058307732|07|2027|327
5314620055100668|07|2027|083
5314620056876365|07|2027|354
5314620058884300|07|2027|827
5314620053715012|07|2027|262
5314620054507442|07|2027|324
5314620055304542|07|2027|127
5314620052256208|07|2027|380
5314620052187163|07|2027|177
5314620050530471|07|2027|405
5314620057324860|07|2027|642
5314620054207043|07|2027|662
5314620057323151|07|2027|240
5314620057685518|07|2027|451
5314620057113271|07|2027|774
5314620052875817|07|2027|834
5314620053246612|07|2027|865
5314620055624832|07|2027|801
5314620054241117|07|2027|734
5314620056643252|07|2027|348
5314620051638455|07|2027|736
5314620057582012|07|2027|463
5314620052288813|07|2027|711
5314620057621745|07|2027|082
5314620058314738|07|2027|715
5314620052373326|07|2027|155
5314620057120714|07|2027|405
5314620051607286|07|2027|256
5314620053671108|07|2027|116
5314620058855268|07|2027|187
5314620056710812|07|2027|315
5314620051182231|07|2027|784
5314620053480062|07|2027|683
5314620057146180|07|2027|043
5314620051701675|07|2027|877
5314620053217134|07|2027|784
5314620058871547|07|2027|826
5314620057461472|07|2027|748
5314620058131025|07|2027|737
5314620055115328|07|2027|874
5314620057107042|07|2027|428
5314620055466341|07|2027|256
5314620053166463|07|2027|783
5314620058230025|07|2027|438
5314620055452572|07|2027|081
5314620055184688|07|2027|818
5314620055562883|07|2027|788
5314620055511088|07|2027|874
5314620054308767|07|2027|884
5314620057236627|07|2027|713
5314620053130113|07|2027|147
5314620058242335|07|2027|201
5314620051644610|07|2027|626
5314620051177280|07|2027|264
5314620051072275|07|2027|374
5314620055402254|07|2027|211
5314620052166027|07|2027|455
5314620055782770|07|2027|543
5314620052638447|07|2027|243
5314620055348028|07|2027|353
5314620057443561|07|2027|010
5314620055868462|07|2027|562
5314620057148426|07|2027|070
5314620052373672|07|2027|323
5314620052301186|07|2027|652
5314620055647437|07|2027|507
5314620055613710|07|2027|020
5314620050200661|07|2027|476
5314620058243226|07|2027|827
5314620055647080|07|2027|207
5314620052580334|07|2027|367
5314620054604157|07|2027|842
5314620053812785|07|2027|337
5314620053784760|07|2027|685
5314620052563371|07|2027|312
5314620052180747|07|2027|280
5314620057686565|07|2027|063
5314620050221204|07|2027|133
5314620053801317|07|2027|101
5314620051563158|07|2027|721
5314620057832540|07|2027|011
5314620057443314|07|2027|404
5314620056803526|07|2027|811
5314620054427450|07|2027|452
5314620051544265|07|2027|430
5314620051733215|07|2027|858
5314620057824471|07|2027|336
5314620053161241|07|2027|874
5314620058427654|07|2027|681
5314620052033227|07|2027|036
5314620053035403|07|2027|765
5314620055043686|07|2027|070
5314620056411205|07|2027|448
5314620052730145|07|2027|830
5314620052330060|07|2027|414
5314620057515046|07|2027|137
5314620053006115|07|2027|807
5314620055348432|07|2027|620
5314620056411247|07|2027|522
5314620050544167|07|2027|324
5314620057142718|07|2027|830
5314620052132722|07|2027|702
5314620058260782|07|2027|207
5314620056248375|07|2027|170
5314620052116774|07|2027|738
5314620050412357|07|2027|844
5314620057505468|07|2027|300
5314620050714554|07|2027|145
5314620052825010|07|2027|604
5314620058772133|07|2027|801
5314620050345847|07|2027|210
5314620057173838|07|2027|571
5314620056682326|07|2027|574
5314620058761128|07|2027|082
5314620055368133|07|2027|540
5314620053335845|07|2027|200
5314620057408168|07|2027|317
5314620057404415|07|2027|225
5314620054130567|07|2027|784
5314620051147465|07|2027|406
5314620051221435|07|2027|354
5314620052124687|07|2027|532
5314620058320347|07|2027|334
5314620054517300|07|2027|205
5314620056541373|07|2027|010
5314620054012104|07|2027|744
5314620053412503|07|2027|521
5314620054370502|07|2027|857
5314620056736171|07|2027|534
5314620056686400|07|2027|143
5314620058048377|07|2027|246
5314620053686320|07|2027|482
5314620054762542|07|2027|728
5314620058015483|07|2027|447
5314620053337478|07|2027|412
5314620052451650|07|2027|836
5314620051775281|07|2027|200
5314620058174280|07|2027|527
5314620053215823|07|2027|340
5314620054437558|07|2027|356
5314620055647080|07|2027|645
5314620052200826|07|2027|678
5314620054283655|07|2027|615
5314620053265075|07|2027|080
5314620053850835|07|2027|277
5314620051323306|07|2027|403
5314620055000801|07|2027|853
5314620052800013|07|2027|231
5314620052750028|07|2027|347
5314620057712742|07|2027|235
5314620055234384|07|2027|560
5314620053643024|07|2027|438
